login;created_at;transaction_id;amount_USD
5469990;2025-01-28 03:52:00;14603624;64.38279995057457
6085917;2025-01-31 12:47:00;17047336;129.11360954096526
6085377;2025-01-30 22:42:00;17035480;259.5558882235529
6087990;2025-04-03 08:01:00;17809277;136.85638527471173
6627357;2025-01-30 02:36:00;5907137;1297.7794411177645
5469411;2025-01-28 04:48:00;14603891;64.38279995057457
27055467;2025-01-28 02:58:00;13005014;643.8279995057458
6085890;2025-01-31 13:02:00;17047489;64.55680477048263
6085326;2025-01-28 05:06:00;16985285;193.1483998517237
3869253;2025-01-28 05:06:00;35354984;64.38279995057457
6635643;2025-04-03 13:26:00;6328172;684.2819263735586
6085650;2025-01-28 05:26:00;16985465;643.8279995057458
3873285;2025-04-02 17:21:00;35971361;134.01563081503537
27020508;2025-01-30 01:00:00;13018002;32.444486027944116
5454555;2025-01-31 00:46:00;14616068;129.11360954096526
3870576;2025-01-31 01:06:00;35391343;645.5680477048262
6085644;2025-01-28 06:11:00;16985984;96.57419992586185
27064056;2025-01-30 02:06:00;13018331;64.88897205588823
27064008;2025-01-28 04:36:00;13005520;96.57419992586185
5469708;2025-01-28 07:29:00;14604231;192.15690473248486
27064071;2025-01-31 11:34:00;13030659;129.11360954096526
3870393;2025-01-28 08:16:00;35356642;643.8279995057458
6085539;2025-01-30 04:46:00;17018713;454.22280439121755
6633450;2025-01-28 08:26:00;5891970;772.5935994068948
3873291;2025-04-02 18:06:00;35972391;134.01563081503537
5465049;2025-01-30 05:06:00;14612409;259.5558882235529
3870720;2025-01-28 09:07:00;35356998;1931.483998517237
6633897;2025-01-28 09:16:00;5892254;643.8279995057458
6633444;2025-01-28 15:36:00;5895561;384.8803781045347
27063681;2025-01-30 03:52:00;13018707;32.444486027944116
6085452;2025-01-30 06:21:00;17019423;648.8897205588822
27064095;2025-01-31 12:36:00;13030908;12.911360954096526
3870351;2025-01-30 06:51:00;35380108;1297.7794411177645
6085914;2025-01-31 14:46:00;17049719;322.7840238524131
6634029;2025-01-31 14:50:00;5920883;58.10112429343437
27063840;2025-01-28 08:55:00;13006814;64.38279995057457
6085239;2025-01-28 11:16:00;16990165;64.38279995057457
6630927;2025-01-31 15:06:00;5921028;7.101248524753089
6600738;2025-01-28 11:36:00;5893566;965.7419992586185
6054138;2025-01-28 11:41:00;16990883;849.8529593475844
5470026;2025-01-28 12:16:00;14605696;643.8279995057458
27064083;2025-01-31 02:18:00;13027830;2582.272190819305
5468505;2025-01-28 12:46:00;14605827;32.19139997528728
27063987;2025-01-28 10:46:00;13007715;643.8279995057458
5468241;2025-01-28 12:51:00;14605851;450.67959965402196
6083337;2025-01-28 13:06:00;16992214;1931.483998517237
5469090;2025-01-28 13:10:00;14605918;321.9139997528729
5472522;2025-04-03 09:18:00;14830779;68.42819263735586
6633492;2025-01-28 15:06:00;5895182;643.8279995057458
6085689;2025-01-28 15:20:00;16994238;38.62967997034474
6085884;2025-01-31 05:26:00;17040475;96.83520715572395
3870756;2025-01-28 15:40:00;35361876;64.38279995057457
6083364;2025-01-31 06:06:00;17040925;64.55680477048263
27064035;2025-01-30 09:06:00;13021258;136.26684131736528
3870558;2025-01-31 06:09:00;35393469;129.11360954096526
6633372;2025-04-02 23:40:00;6319749;335.0390770375884
6085293;2025-01-31 06:17:00;17040998;9.683520715572394
3870732;2025-01-28 17:06:00;35363723;643.8279995057458
6080148;2025-01-31 06:33:00;17041108;258.2272190819305
6085371;2025-01-30 11:32:00;17023465;32.444486027944116
3870681;2025-01-30 12:20:00;35383357;3244.4486027944113
6085332;2025-01-30 12:31:00;17024426;129.77794411177646
6067773;2025-01-28 21:15:00;16999357;1.2876559990114913
6085710;2025-01-28 23:16:00;16999558;186.71011985666624
6633924;2025-01-28 13:11:00;5894123;1287.6559990114915
5467647;2025-01-31 07:50:00;14616991;161.39201192620655
27064038;2025-01-28 23:07:00;13010929;64.38279995057457
27063783;2025-01-28 23:09:00;13010951;643.8279995057458
6633837;2025-01-29 01:46:00;5898264;128.74303405572755
5470011;2025-01-29 01:46:00;14607483;643.7151702786379
6085560;2025-01-29 02:06:00;16999968;1931.1455108359135
3870684;2025-01-29 02:36:00;35366567;321.8575851393189
27063174;2025-01-30 12:18:00;13022166;32.444486027944116
27063183;2025-01-29 00:40:00;13011164;740.2724458204335
5434932;2025-01-29 02:58:00;14607728;64.37151702786377
6633579;2025-01-29 03:06:00;5898926;160.92879256965946
5469201;2025-01-31 08:44:00;14617169;1936.7041431144787
6045594;2025-01-29 03:26:00;17000890;1931.1455108359135
30012063;2025-01-31 07:03:00;168904;2.582272190819305
3702918;2025-01-31 09:07:00;35394656;96.83520715572395
5470059;2025-01-29 03:46:00;14607862;3218.575851393189
3870660;2025-01-29 04:10:00;35367338;2059.888544891641
6085305;2025-01-29 04:16:00;17001287;193.11455108359135
5460612;2025-01-31 16:51:00;14619212;193.6704143114479
27063792;2025-01-29 03:27:00;13011741;1287.4303405572757
6085731;2025-01-29 05:52:00;17002199;128.74303405572755
3873303;2025-04-03 13:52:00;35988612;68.42819263735586
5469714;2025-01-29 07:16:00;14608261;1287.4303405572757
5467878;2025-04-03 02:06:00;14829227;684.2819263735586
5470083;2025-01-29 08:15:00;14608442;643.7151702786379
6629331;2025-01-28 10:48:00;5892974;643.8279995057458
6633855;2025-01-28 08:07:00;5891865;321.9139997528729
6633453;2025-01-28 04:45:00;5890975;643.8279995057458
6632874;2025-01-28 00:34:00;5888806;450.67959965402196
6627876;2025-01-30 11:15:00;5910722;648.8897205588822
6633957;2025-01-30 04:13:00;5908049;6488.8972055888225
6633927;2025-01-30 03:06:00;5907647;973.3345808383234
6633912;2025-01-30 03:06:00;5907646;648.8897205588822
5469882;2025-01-26 23:20:00;14593849;193.7172346002621
3870609;2025-01-26 12:36:00;35334454;645.724115334207
3869730;2025-01-28 14:46:00;35361051;128.76559990114913
3870522;2025-01-28 13:06:00;35359844;450.67959965402196
3870486;2025-01-28 13:06:00;35359842;1931.483998517237
3870726;2025-01-28 11:36:00;35358894;128.76559990114913
3868305;2025-01-28 10:06:00;35357532;64.38279995057457
3873132;2025-04-04 12:36:00;36006512;206.59566517189833
3870846;2025-01-30 16:30:00;35387711;194.66691616766468
3870753;2025-01-30 04:11:00;35378940;129.77794411177646
27064059;2025-02-01 00:46:00;13034777;64.59394821669959
5469027;2025-02-01 06:16:00;14620549;32.296974108349794
27064107;2025-02-01 06:44:00;13034782;322.969741083498
6634059;2025-02-01 11:49:00;5924744;645.939482166996
27064002;2025-02-01 09:48:00;13034785;1243.433503171467
6634068;2025-02-01 12:45:00;5924746;129.18789643339917
3870150;2025-02-01 06:48:00;35403010;32.296974108349794
3870897;2025-02-01 14:03:00;35403024;64.59394821669959
3870921;2025-02-01 14:36:00;35403026;64.59394821669959
6633831;2025-02-01 14:06:00;5924749;645.939482166996
6634074;2025-02-01 15:35:00;5924752;193.78184465009878
27064134;2025-02-02 08:26:00;13034802;32.31571031688008
6634038;2025-02-02 13:10:00;5924775;3231.571031688008
6085656;2025-02-02 14:59:00;17058994;64.63142063376016
6633810;2025-02-06 06:06:00;5958455;655.9037670148782
5470548;2025-02-06 06:06:00;14642717;65.59037670148783
5470419;2025-02-04 12:06:00;14631373;128.7690007475704
27064236;2025-02-05 09:16:00;13059899;0.6544427001569859
6085953;2025-02-03 01:40:00;17060445;323.3461320576572
27059910;2025-02-02 23:50:00;13035249;193.89426190128046
5470266;2025-02-05 18:53:00;14640508;1.8520728414442702
6076239;2025-02-06 06:26:00;17130057;65.59037670148783
5469837;2025-02-03 02:06:00;14621216;161.6730660288286
3870606;2025-02-03 02:06:00;35404804;646.6922641153144
6085836;2025-02-03 02:16:00;17061408;646.6922641153144
6085479;2025-02-04 13:06:00;17093561;321.92250186892596
3870744;2025-02-03 02:26:00;35405197;6466.9226411531445
6086061;2025-02-04 13:18:00;17093770;18.851781709444307
5456193;2025-02-03 02:50:00;14621986;646.6922641153144
6086016;2025-02-04 13:33:00;17094023;19.01274296037877
3870957;2025-02-03 02:54:00;35405516;323.3461320576572
6086073;2025-02-04 13:40:00;17094098;18.948358460004982
6633786;2025-02-03 03:06:00;5926523;646.6922641153144
3870930;2025-02-03 03:16:00;35405838;64.66922641153144
6085803;2025-02-03 03:18:00;17062742;646.6922641153144
6633933;2025-02-03 03:26:00;5926671;32.33461320576572
3870573;2025-02-03 03:56:00;35406235;64.66922641153144
5430726;2025-02-03 04:06:00;14622400;323.3461320576572
5470206;2025-02-03 04:06:00;14622404;194.00767923459435
6086214;2025-02-05 12:06:00;17114863;32.722135007849296
6634116;2025-02-03 04:31:00;5927297;323.3461320576572
6072510;2025-02-04 15:16:00;17095704;643.8450037378519
5470488;2025-02-05 12:18:00;14638525;196.33281004709576
6086160;2025-02-04 15:23:00;17095874;32.1922501868926
3870933;2025-02-03 05:06:00;35406972;323.3461320576572
6081636;2025-02-04 15:29:00;17095971;32.1922501868926
5471700;2025-04-04 07:36:00;14836312;137.73044344793223
27064119;2025-02-03 03:14:00;13036855;129.33845282306288
27063975;2025-02-03 03:26:00;13036927;1293.3845282306288
27064113;2025-02-03 03:26:00;13036926;646.6922641153144
27064164;2025-02-03 03:35:00;13037028;129.33845282306288
6084510;2025-02-05 12:36:00;17115640;261.77708006279437
3870594;2025-02-03 05:34:00;35407271;5173.538112922515
27064188;2025-02-05 10:36:00;13060925;327.22135007849295
5470176;2025-02-03 05:46:00;14622799;194.00767923459435
6634041;2025-02-05 12:46:00;5952385;65.44427001569859
5459622;2025-02-05 12:51:00;14638688;32.722135007849296
6086031;2025-02-03 06:36:00;17065650;161.6730660288286
27064140;2025-02-03 05:36:00;13037566;148.73922074652234
6086037;2025-02-03 07:26:00;17065947;51.73538112922516
6085092;2025-02-03 07:26:00;17065948;129.33845282306288
5451114;2025-02-04 16:24:00;14632486;0.321922501868926
3870285;2025-02-03 08:10:00;35408629;323.3461320576572
6065583;2025-02-03 08:10:00;17066396;11.64046075407566
5433738;2025-02-03 08:12:00;14623241;77.60307169383773
5470359;2025-02-03 08:32:00;14623310;258.67690564612576
6634011;2025-02-03 08:36:00;5928920;1293.3845282306288
6074253;2025-02-03 08:40:00;17066815;32.33461320576572
6084732;2025-02-03 08:46:00;17066882;129.33845282306288
6086022;2025-02-03 08:48:00;17066888;646.6922641153144
5469570;2025-02-03 08:50:00;14623377;97.00383961729717
6085818;2025-02-03 08:54:00;17066951;64.66922641153144
6630096;2025-02-03 09:06:00;5929101;323.3461320576572
27064086;2025-02-03 07:01:00;13038046;64.66922641153144
3870456;2025-02-03 09:06:00;35409166;129.33845282306288
6633990;2025-02-03 09:26:00;5929214;646.6922641153144
5451339;2025-02-03 09:34:00;14623545;646.6922641153144
6084420;2025-04-03 16:30:00;17819254;2052.8457791206756
6633798;2025-02-04 17:13:00;5944227;32.1922501868926
3866829;2025-04-03 16:36:00;35992375;136.85638527471173
6068979;2025-02-03 11:02:00;17069502;32.33461320576572
27065220;2025-04-04 05:16:00;13452631;1032.9783258594916
3870858;2025-02-03 11:36:00;35410782;142.27229810536917
3868860;2025-02-03 11:42:00;35410937;3233.4613205765722
4253064;2025-02-05 14:16:00;74136325;45.15654631083203
5470422;2025-02-06 01:12:00;14640872;196.77113010446345
3864714;2025-02-05 14:21:00;35443553;1308.8854003139718
5470158;2025-02-05 14:27:00;14639115;785.331240188383
4320195;2025-02-06 01:16:00;74142759;327.9518835074391
5470314;2025-02-06 01:25:00;14641009;327.9518835074391
6634032;2025-02-03 12:09:00;5930645;646.6922641153144
3870888;2025-02-03 12:15:00;35411413;6466.9226411531445
27064752;2025-04-03 14:01:00;13448059;342.1409631867793
6633936;2025-02-03 12:36:00;5930874;323.3461320576572
5467269;2025-02-03 12:46:00;14625031;129.33845282306288
3871071;2025-02-06 01:46:00;35449892;262.3615068059513
6634083;2025-02-03 13:07:00;5931135;323.3461320576572
5470248;2025-02-05 15:05:00;14639242;654.4427001569859
5470215;2025-02-04 20:09:00;14633689;128.7690007475704
6085848;2025-02-03 13:42:00;17072620;646.6922641153144
5470377;2025-02-03 13:48:00;14625370;129.33845282306288
27064167;2025-02-03 11:46:00;13040769;323.3461320576572
6633792;2025-02-06 07:46:00;5958808;39.35422602089269
6072486;2025-02-03 14:10:00;17073011;32.33461320576572
3871044;2025-02-04 22:08:00;35433822;321.92250186892596
3871005;2025-02-04 22:13:00;35433829;450.6915026164964
27064182;2025-02-03 12:16:00;13041041;194.00767923459435
27065115;2025-04-04 05:43:00;13453059;27.546088689586444
6631875;2025-02-03 14:27:00;5931864;47.480146031346386
6069513;2025-02-06 07:46:00;17131012;655.9037670148782
6634143;2025-02-03 14:46:00;5932307;1293.3845282306288
27064206;2025-02-04 23:40:00;13054911;64.3845003737852
5468856;2025-02-05 02:06:00;14634806;32.722135007849296
6086028;2025-02-05 02:06:00;17102484;654.4427001569859
6085617;2025-02-05 02:07:00;17102511;130.88854003139718
27064176;2025-02-03 13:09:00;13041849;129.33845282306288
6633696;2025-02-05 02:07:00;5946877;654.4427001569859
27064929;2025-04-03 15:02:00;13449099;136.85638527471173
5470008;2025-02-03 16:00:00;14626142;32.33461320576572
3872355;2025-04-04 09:16:00;36003568;688.6522172396611
3870534;2025-02-05 03:06:00;35435710;850.7755102040817
3863238;2025-02-05 03:06:00;35435716;3272.2135007849292
6085308;2025-02-03 16:31:00;17076678;32.33461320576572
5470560;2025-02-06 10:35:00;14644783;65.59037670148783
3870879;2025-02-05 03:20:00;35435973;196.33281004709576
6086199;2025-02-05 03:26:00;17104522;654.4427001569859
3873321;2025-04-04 09:46:00;36003973;34.43261086198306
6634227;2025-02-05 16:30:00;5954255;1308.8854003139718
5469744;2025-02-03 17:23:00;14626942;129.33845282306288
5473083;2025-04-04 10:06:00;14836749;688.6522172396611
3871074;2025-02-05 16:41:00;35446008;458.1098901098901
3870147;2025-02-05 04:16:00;35436763;1963.3281004709577
6634140;2025-02-05 04:26:00;5948644;0.16361067503924648
6086112;2025-02-05 05:02:00;17106549;32.722135007849296
5436465;2025-02-05 05:00:00;14636241;98.16640502354788
3870258;2025-02-05 05:03:00;35437247;130.88854003139718
6634002;2025-02-05 05:20:00;5948928;130.88854003139718
27064221;2025-02-05 03:20:00;13056357;65.44427001569859
3862272;2025-02-03 22:06:00;35419779;97.00383961729717
3870942;2025-02-03 22:59:00;35419873;129.33845282306288
27064011;2025-02-05 04:06:00;13056614;654.4427001569859
6087639;2025-04-04 13:26:00;17832997;68.86522172396612
3665427;2025-02-05 06:20:00;35438068;65.44427001569859
6633099;2025-02-04 00:06:00;5936315;321.92250186892596
3869940;2025-02-05 07:16:00;35438424;6544.4270015698585
5470473;2025-02-05 07:25:00;14636594;130.88854003139718
6634095;2025-02-05 07:29:00;5949618;654.4427001569859
27064194;2025-02-04 00:39:00;13047154;32.1922501868926
3869166;2025-02-05 17:07:00;35446739;130.88854003139718
5469711;2025-02-05 07:56:00;14636662;654.4427001569859
6635664;2025-04-04 10:51:00;6338762;206.59566517189833
27064191;2025-02-04 01:26:00;13047309;128.7690007475704
5472405;2025-04-04 13:46:00;14838037;688.6522172396611
3873267;2025-04-04 02:46:00;35998452;688.6522172396611
6085911;2025-02-05 08:29:00;17109271;32.722135007849296
3870759;2025-02-04 04:06:00;35422505;1287.6900074757039
3870525;2025-02-04 04:06:00;35422506;637.4065537004735
27064080;2025-02-04 02:06:00;13047414;1287.6900074757039
6634203;2025-02-05 17:20:00;5955064;196.33281004709576
6084753;2025-02-04 04:36:00;17085053;6438.4500373785195
27058416;2025-04-03 23:46:00;13450514;23.94986742307455
5435307;2025-02-04 05:02:00;14628888;128.7690007475704
6623076;2025-02-04 05:20:00;5938111;321.92250186892596
5470428;2025-02-04 05:26:00;14628938;1223.305507101919
3870420;2025-02-04 05:46:00;35423138;321.92250186892596
6083229;2025-02-04 06:00:00;17085730;225.3457513082482
5469303;2025-02-04 06:06:00;14629054;772.6140044854224
6086118;2025-02-04 06:06:00;17085766;128.7690007475704
27065160;2025-04-04 10:26:00;13455786;550.9217737917289
6633369;2025-02-05 08:48:00;5950106;1308.8854003139718
3870402;2025-02-05 09:06:00;35439466;327.22135007849295
27064116;2025-02-04 05:06:00;13047873;643.8450037378519
5470515;2025-02-05 17:31:00;14640233;327.22135007849295
3870777;2025-02-05 09:26:00;35439713;130.88854003139718
3871017;2025-02-04 07:37:00;35424273;643.8450037378519
27050361;2025-02-04 05:36:00;13048113;257.5380014951408
3865842;2025-04-04 04:07:00;35999650;688.6522172396611
27063630;2025-02-04 05:46:00;13048164;128.7690007475704
5470311;2025-02-04 07:47:00;14629543;32.1922501868926
3873336;2025-04-04 04:13:00;35999789;172.16305430991528
6086058;2025-02-04 08:06:00;17087528;64.3845003737852
4334883;2025-02-05 17:34:00;74140900;327.22135007849295
6633189;2025-02-04 08:36:00;5939550;128.7690007475704
6085536;2025-02-04 08:33:00;17087797;3219.2250186892597
6633636;2025-04-04 04:25:00;6335519;344.32610861983056
3870249;2025-02-05 17:37:00;35447584;0.39266562009419154
6086193;2025-02-06 09:16:00;17131908;65.59037670148783
6086121;2025-02-04 08:53:00;17088055;321.92250186892596
6085893;2025-02-04 08:54:00;17088058;257.5380014951408
5470431;2025-02-04 09:06:00;14630155;128.7690007475704
5468598;2025-02-05 09:50:00;14637200;32.722135007849296
6075423;2025-02-05 09:55:00;17111262;19.129360125588697
5461614;2025-02-04 09:36:00;14630275;128.7690007475704
5473110;2025-04-04 05:48:00;14835892;688.6522172396611
3870873;2025-02-05 10:26:00;35440531;65.44427001569859
6634167;2025-02-05 18:06:00;5955533;654.4427001569859
6089166;2025-04-04 06:27:00;17827149;34.43261086198306
6634215;2025-02-05 10:58:00;5951477;327.22135007849295
6085005;2025-02-06 06:06:00;17129914;655.9037670148782
6083904;2025-02-06 11:46:00;17134980;72.1494143716366
27064275;2025-02-10 06:30:00;13086971;131.53199082334947
3870723;2025-02-12 03:05:00;35503324;130.26001758573042
6634131;2025-02-10 08:46:00;5976618;657.6599541167475
6633996;2025-02-11 11:32:00;5986352;656.4089521871821
27064329;2025-02-10 06:52:00;13087034;131.53199082334947
5470884;2025-02-12 10:08:00;14664094;65.13000879286521
27064233;2025-02-06 11:20:00;13070704;32.79518835074391
6086163;2025-02-06 13:36:00;17136337;655.9037670148782
6633906;2025-02-10 09:29:00;5977013;986.4899311751212
3858966;2025-02-10 09:46:00;35482037;657.6599541167475
5464398;2025-04-04 14:16:00;14838423;3443.2610861983057
3870408;2025-02-12 10:08:00;35506996;6513.000879286521
6633987;2025-02-06 14:18:00;5961944;65.59037670148783
6012570;2025-02-06 14:16:00;17137562;655.9037670148782
27064248;2025-02-06 13:31:00;13072209;39.35422602089269
6634425;2025-02-11 12:57:00;5986819;328.20447609359104
6086532;2025-02-10 11:07:00;17173650;3288.2997705837374
6076230;2025-02-12 10:21:00;17208964;31.913704308503952
6634269;2025-02-06 16:10:00;5963051;65.59037670148783
27061791;2025-02-10 09:34:00;13088596;328.82997705837374
5470584;2025-02-06 16:26:00;14646545;852.6748971193417
6075807;2025-02-06 16:34:00;17140813;19.23765748654638
3871257;2025-02-10 12:21:00;35484163;65.76599541167474
6086511;2025-02-10 12:16:00;17174757;657.6599541167475
6634209;2025-02-06 17:31:00;5963965;6559.037670148782
27064377;2025-02-12 02:31:00;13102252;13.026001758573043
5470599;2025-02-06 18:18:00;14646997;32.79518835074391
6633843;2025-02-10 13:16:00;5978844;2630.63981646699
5452746;2025-02-10 13:36:00;14657204;131.53199082334947
3869790;2025-02-12 15:11:00;35509380;65.13000879286521
3871128;2025-02-06 23:10:00;35463250;655.9037670148782
5466381;2025-02-12 12:47:00;14664755;1172.340158271574
6634128;2025-02-12 04:48:00;5991820;651.3000879286521
3871278;2025-02-12 04:51:00;35504403;651.3000879286521
6085743;2025-02-07 01:39:00;17145462;65.77296063890473
4264746;2025-02-10 14:20:00;74179503;32.88299770583737
3870261;2025-02-07 02:26:00;35464364;723.5025670279521
3871092;2025-02-07 02:26:00;35464372;59.195664575014256
5437824;2025-02-07 02:42:00;14647972;197.31888191671422
3871095;2025-02-07 02:47:00;35464535;52.61836851112379
27064260;2025-02-07 00:46:00;13075705;657.7296063890473
6085938;2025-02-10 15:01:00;17177203;322.2533775172063
5468067;2025-02-10 15:08:00;14657580;657.6599541167475
5461842;2025-02-07 03:20:00;14648086;6577.296063890473
5470479;2025-02-07 03:26:00;14648109;328.86480319452363
27057750;2025-02-07 01:26:00;13076049;131.54592127780947
27064242;2025-02-07 01:40:00;13076110;657.7296063890473
5470236;2025-02-10 15:21:00;14657660;65.76599541167474
5472900;2025-03-30 10:14:00;14817122;66.74419561995718
3871347;2025-02-12 10:42:00;35507369;651.3000879286521
27063879;2025-02-07 04:18:00;13076822;131.54592127780947
5470608;2025-02-07 07:46:00;14648567;65.77296063890473
5470296;2025-02-07 07:47:00;14648568;328.86480319452363
27059952;2025-02-12 08:48:00;13104582;65.13000879286521
6629922;2025-02-10 16:15:00;5980545;328.82997705837374
3871137;2025-02-07 08:46:00;35467011;657.7296063890473
6086298;2025-02-07 09:06:00;17150476;657.7296063890473
5459247;2025-02-12 05:55:00;14663230;195.39002637859562
5469660;2025-02-07 09:18:00;14648822;5919.566457501426
3871113;2025-02-07 09:26:00;35467349;1315.4592127780945
5457390;2025-04-01 10:10:00;14822110;20.110607096253027
5472945;2025-04-01 08:30:00;14821798;335.1767849375505
5452263;2025-04-01 08:11:00;14821750;3351.7678493755047
5472987;2025-04-01 06:28:00;14821464;67.0353569875101
5472978;2025-04-01 03:09:00;14820959;67.0353569875101
5472864;2025-04-01 02:36:00;14820881;134.0707139750202
5470650;2025-02-10 16:51:00;14658173;65.76599541167474
5473065;2025-04-03 10:46:00;14831173;684.2819263735586
6634101;2025-02-07 10:10:00;5968073;328.86480319452363
5455971;2025-04-03 14:16:00;14832499;205.2845779120676
6634449;2025-02-12 11:00:00;5994580;651.3000879286521
6086346;2025-02-07 11:00:00;17152359;657.7296063890473
27064272;2025-02-07 09:36:00;13078950;65.77296063890473
5453661;2025-04-03 23:03:00;14834778;6842.819263735586
3843798;2025-03-30 11:52:00;35937290;200.23258685987156
3872898;2025-04-01 03:06:00;35951407;670.353569875101
3870531;2025-02-10 18:01:00;35488724;328.82997705837374
6086520;2025-02-11 16:34:00;17197519;656.4089521871821
5452851;2025-02-07 12:36:00;14649822;460.4107244723332
3873153;2025-04-01 04:58:00;35952175;67.0353569875101
27064341;2025-02-10 17:05:00;13092352;197.2979862350242
27064224;2025-02-07 11:36:00;13079581;65.77296063890473
27064290;2025-02-07 11:45:00;13079596;328.86480319452363
3848298;2025-02-07 13:47:00;35469548;65.77296063890473
6622803;2025-02-07 14:06:00;5969251;657.7296063890473
3871152;2025-02-07 14:10:00;35469740;657.7296063890473
5470605;2025-02-07 14:16:00;14650159;131.54592127780947
6085986;2025-02-07 14:16:00;17155031;131.54592127780947
6086394;2025-02-07 15:01:00;17155801;657.7296063890473
6086067;2025-02-07 15:06:00;17155854;19.251745579007416
6086418;2025-02-07 15:06:00;17155861;657.7296063890473
27064281;2025-02-07 13:08:00;13080197;32.88648031945237
6086169;2025-02-07 15:09:00;17155896;9.635738733599544
6086241;2025-02-07 15:16:00;17156008;657.7296063890473
3871155;2025-02-07 15:19:00;35470373;131.54592127780947
6086439;2025-02-07 15:32:00;17156896;657.7296063890473
3873252;2025-04-01 14:24:00;35957262;201.10607096253028
3873204;2025-04-01 14:59:00;35957867;335.1767849375505
3871119;2025-02-07 16:06:00;35472587;657.7296063890473
3861348;2025-02-11 02:16:00;35491443;131.28179043743643
3871272;2025-02-11 02:09:00;35491407;722.0498474059002
6086568;2025-02-12 07:36:00;17206091;65.13000879286521
3871149;2025-02-12 07:36:00;35505501;78.15601055143826
27064269;2025-02-11 01:13:00;13093307;328.20447609359104
3873240;2025-04-03 02:32:00;35978085;1368.5638527471172
3872811;2025-04-03 03:46:00;35979611;136.85638527471173
6086424;2025-02-07 17:22:00;17161551;544.59
27064203;2025-02-07 15:44:00;13083078;78.92755276668568
3873036;2025-04-03 08:08:00;35983054;342.1409631867793
3871302;2025-02-11 04:20:00;35492420;65.64089521871821
3873123;2025-04-03 08:26:00;35983332;60.517893568477525
6634254;2025-02-12 08:31:00;5992889;325.6500439643261
5470899;2025-02-12 11:40:00;14664583;195.39002637859562
6084855;2025-02-11 05:19:00;17187018;656.4089521871821
27064317;2025-02-11 03:42:00;13094065;1017.4338758901323
3871077;2025-02-11 05:53:00;35493187;32.82044760935911
3873312;2025-04-03 15:16:00;35990006;136.85638527471173
3985353;2025-04-04 21:32:00;25049113;34.43261086198306
5463261;2025-02-11 23:21:00;14662265;656.4089521871821
5470848;2025-02-11 07:52:00;14659460;65.64089521871821
6634110;2025-02-02 16:53:00;5924780;646.3142063376016
6632073;2025-02-04 04:57:00;5937985;64384.5003737852
6612957;2025-02-04 10:03:00;5940304;643.8450037378519
6632439;2025-02-06 03:16:00;5957231;65.59037670148783
6630447;2025-02-06 09:22:00;5959384;65.59037670148783
6622965;2025-02-06 10:25:00;5959955;327.9518835074391
5468316;2025-02-02 15:59:00;14620625;1938.9426190128047
5456016;2025-02-04 11:16:00;14631081;12.876900074757039
3873315;2025-04-03 16:24:00;35991928;68.42819263735586
5470257;2025-02-06 06:23:00;14642767;655.9037670148782
5470020;2025-02-06 06:53:00;14643669;65.59037670148783
3871008;2025-02-04 02:26:00;35421626;7.726140044854224
3870948;2025-02-04 03:27:00;35422172;1287.6900074757039
3870975;2025-02-04 09:11:00;35425420;643.8450037378519
3871023;2025-02-04 09:51:00;35425890;128.7690007475704
3650697;2025-02-04 13:43:00;35428843;643.8450037378519
3871011;2025-02-04 15:16:00;35429868;643.8450037378519
3869997;2025-02-04 17:32:00;35432336;321.92250186892596
3704001;2025-02-06 16:02:00;35459683;32.79518835074391
3870222;2025-02-08 07:46:00;35477609;657.706472505609
6086502;2025-02-09 13:10:00;17166364;65.76832552320774
6633825;2025-02-09 16:10:00;5973466;3288.4162761603866
6631545;2025-02-12 00:29:00;5990207;325.6500439643261
6634353;2025-02-12 09:29:00;5993406;651.3000879286521
27064356;2025-02-12 09:59:00;13104941;97.69501318929781
3871290;2025-02-12 12:04:00;35507982;6513.000879286521
6086136;2025-02-10 01:41:00;17167192;32.88299770583737
4221513;2025-02-10 01:46:00;74172177;657.6599541167475
3865290;2025-02-10 02:08:00;35478881;32.88299770583737
3871320;2025-02-12 01:35:00;35502449;325.6500439643261
27064323;2025-02-11 07:33:00;13094723;328.20447609359104
6086205;2025-02-10 02:16:00;17167596;131.53199082334947
3871218;2025-02-10 02:24:00;35478999;65.76599541167474
6085956;2025-02-10 02:36:00;17167786;32.88299770583737
6086667;2025-02-12 01:45:00;17201424;32.565004396432606
3871206;2025-02-10 03:12:00;35479437;657.6599541167475
3871110;2025-02-10 03:16:00;35479468;197.2979862350242
27064215;2025-02-10 01:10:00;13085617;1972.9798623502425
6631926;2025-02-10 03:26:00;5974774;1972.9798623502425
3871287;2025-02-12 09:51:00;35506495;1302.6001758573043
6634305;2025-02-10 03:42:00;5974873;328.82997705837374
6634320;2025-02-10 03:46:00;5974891;65.76599541167474
6619182;2025-03-30 11:33:00;6290351;33.37209780997859
6635592;2025-04-01 05:36:00;6302369;167.58839246877525
5452620;2025-02-10 03:59:00;14654341;197.2979862350242
6635604;2025-04-01 10:26:00;6304142;670.353569875101
6612975;2025-04-01 11:22:00;6304558;1675.8839246877524
3871233;2025-02-10 04:52:00;35480142;657.6599541167475
6086361;2025-02-10 05:06:00;17169101;723.4259495284222
6634374;2025-02-12 02:32:00;5990892;130.26001758573042
3871164;2025-02-10 05:34:00;35480383;65.76599541167474
3871224;2025-02-10 06:00:00;35480532;65.76599541167474
27012924;2025-02-10 04:26:00;13086423;131.53199082334947
